0, [-0.18342444, 0.21189316, -0.1129397, 0.2027808, -0.16724631, 0.031232957, 0.23325065, -0.13204634, -0.13054486, -0.11104311, 0.073039055, -0.17916669, 0.16816042, 0.08329861, 0.49597952, -0.102401845, 0.28962645, 0.19189201, -0.038394317, 0.16945176]
1, [-0.21964118, -0.23517524, 0.10413701, 0.01603159, 0.24246626, -0.045677952, -0.27488276, 0.05907426, 0.31407976, 0.012869615, 0.12887332, 0.21988273, 0.37869957, -0.20595181, -0.20548074, -0.02152503, -0.13572624, -0.07402039, -0.030130908, -0.1621211]
2, [0.0053860154, -0.11250192, 0.05763089, -0.03128639, 0.08804156, 0.056657717, -0.20133725, -0.08502769, 0.22284432, 0.12288966, 0.037502225, 0.008647397, 0.24340634, -0.06685824, -0.101323344, -0.04552594, -0.01348409, -0.060044426, -0.124249876, 0.08376996]
3, [-0.15977761, 0.11266553, 0.005696146, 0.053916655, -0.06825913, 0.027029302, 0.031896837, 0.022821661, -0.02921904, 0.119319595, 0.047784492, -0.069177605, 0.10528881, -0.16082312, -0.009955088, 0.025626285, 0.039095577, 0.21243219, 0.009063486, 0.31457582]
4, [-0.116714224, -0.14431521, 0.16815189, -0.03467896, 0.0948646, 0.0209184, -0.17792504, -0.013920208, 0.289305, 0.06939907, -0.062254213, -0.034509655, 0.09306896, -0.2593838, -0.09619974, -0.021543248, -0.24844426, -0.06995795, -0.06563493, -0.21740656]
5, [0.052418053, -0.029435206, 0.048643585, -0.087399, 0.005042384, 0.17770761, -0.10459461, -0.12857382, 0.078343764, 0.27878585, -0.12550837, -0.100689195, 0.1366163, 0.02556733, 0.018349215, 0.0148842605, -0.096553065, 0.067513436, -0.1444413, -0.08296524]
6, [-0.2209677, -0.2515276, 0.09358379, -0.0537395, 0.24500063, -0.060701057, -0.23916374, -0.070783965, 0.29991272, 0.098333366, -0.00032938772, 0.2865686, 0.27056578, -0.22654434, -0.122192994, 0.0077875, -0.25527975, 0.044970296, -0.036937807, 0.048634578]
7, [0.0107179815, -0.12356915, 0.04212793, 0.13129336, 0.062485486, 0.11510293, 0.048840668, -0.055429388, 0.12305406, 0.03907525, -0.011378603, 0.0925634, 0.055336945, 0.0041690595, 0.19231012, 0.002388392, -0.19945747, 0.091738, -0.10410008, -0.09505643]
8, [-0.005954044, -0.21581696, -0.11335789, 0.14933863, -0.14119415, -0.04939788, -0.019475207, 0.09260802, 0.028908249, -0.011322328, 0.05214456, 0.19108722, -0.14901529, -0.026956666, 0.2092216, -0.011577083, -0.21195155, -0.027134594, 0.08262936, -0.054264106]
9, [-0.035895456, -0.030848099, -0.0016506322, -0.079145074, 0.12965463, 0.17166273, -0.06850049, 0.0088384645, -0.05103128, 0.036963414, -0.08939367, -0.038246177, 0.3820435, -0.071418874, -0.1857641, -0.052827656, 0.03563091, 0.019766677, -0.23532762, 0.29410574]
10, [-0.08316018, 0.13247398, -0.06896468, -0.07172201, 0.035304435, 0.23161806, -0.034934852, -0.064461134, -0.034535132, 0.34597746, -0.15436237, -0.20107898, 0.27354836, -0.09801813, -0.22834748, -0.10472185, 0.0033848567, -0.029551176, -0.13144283, 0.023866441]
11, [0.032258034, -0.079234056, -0.08344837, -0.15198906, 0.07470264, -0.012115177, -0.06388412, -0.050278623, 0.03447556, 0.16736902, 0.05822442, -0.012073411, 0.1300583, -0.00021175467, -0.050465014, -0.055282004, -0.093881294, -0.10975075, -0.03471238, -0.06293919]
12, [0.015120023, -0.05555652, 0.02636619, -0.059836015, 0.14441276, 0.09727285, -0.09374537, -0.03936123, 0.041209012, 0.2626734, -0.0846385, -0.0931066, 0.28820735, -0.17132653, -0.3970015, -0.029529093, -0.10073552, -0.14967512, -0.04473908, -0.035651453]
13, [-0.06104371, -0.38935146, 0.121628016, -0.12735003, 0.21102813, -0.04306426, -0.16656312, 0.05856323, 0.3094658, -0.024007402, 0.11237805, 0.35123685, -0.17566375, -0.253198, -0.26715392, 0.02236448, -0.4344045, -0.0904217, 0.0683244, -0.45501482]
14, [-0.071882755, 0.07270298, 0.053109176, 0.21854381, 0.14176585, 0.05439057, 0.049513236, 0.01651017, -0.044531927, -0.014275854, 0.023631517, -0.10728979, 0.08301505, -0.14113393, 0.1797987, 0.084751576, 0.07807687, 0.023491671, 0.16676468, 0.37131053]
15, [-0.038600698, -0.13591899, 0.14757848, -0.04484926, 0.006860918, 0.038835116, -0.16150549, -0.123196565, 0.2682668, 0.098899774, 0.0052245054, 0.039040286, 0.11518018, -0.052102484, 0.09563848, 0.12960736, -0.26185343, 0.023305913, -0.05264764, -0.11789003]
16, [-0.013726214, -0.16413501, -0.020371772, 0.02091246, 0.037494704, -0.055214103, -0.061280083, 0.0238525, -0.028914422, -0.0190409, -0.09932479, -0.031097874, -0.17302927, 8.746429e-06, 0.08283536, 0.023704264, 0.023590574, 0.048236877, 0.0021080007, -0.09739121]
17, [0.058873843, -0.0028233854, 0.004878379, -0.010742235, -0.019383062, 0.09769951, -0.094766945, -0.072948605, 0.03427896, 0.21979079, -0.13539515, -0.18948038, 0.15492429, 0.07534953, 0.18032555, 0.13175221, -0.13193612, 0.12302609, -0.112184435, -0.0339029]
18, [-0.20349321, 0.27035335, -0.05156928, 0.2840124, -0.08209565, 0.13170612, 0.027118044, 0.07709889, -0.25059938, -0.013157664, 0.099818826, -0.19606383, 0.09640597, -0.24522913, -0.07639261, -0.09486984, 0.08883325, 0.19962376, -0.118718274, 0.36256722]
19, [-0.17183565, 0.041810393, 0.0076007275, 0.13134766, 0.004864879, -0.010211402, 0.07232393, -0.016307987, -0.10075779, 0.05337016, 0.052920863, -0.12430277, -0.021085009, 0.16549625, 0.49902943, 0.090525806, 0.14814873, 0.03289335, -0.06084685, 0.22406621]
20, [-0.19798784, -0.16627477, -0.046131954, 0.033908326, 0.09582429, 0.15430546, -0.22044368, -0.13052164, 0.15781882, 0.05570754, -0.04808616, 0.10340904, 0.299416, -0.24616984, -0.28083158, -0.025074521, 0.012498118, -0.04255864, -0.18278952, 0.20352563]
21, [-0.018732844, 0.027992748, -0.089327715, -0.085827015, -0.001213271, 0.2191035, 0.013639544, 0.018273348, -0.0011655783, 0.19800986, -0.2679629, -0.16905503, 0.15620926, 0.051015366, 0.11439455, 0.059647407, -0.15021475, 0.05243325, -0.18382151, 0.03123839]
22, [0.067264736, 0.3288412, -0.07559545, 0.014307, -0.033316508, 0.12648919, 0.23911911, 0.046972886, -0.36886036, -0.042471, -0.058850367, -0.2972782, 0.13886406, 0.2114252, 0.18310434, 0.049977172, 0.21633849, 0.204871, 0.004512944, 0.40631616]
23, [-0.36799583, 0.10469473, 0.04894162, 0.31134695, -0.04069855, -0.1376649, 0.100160524, 0.0017683178, -0.01583694, 0.042487916, 0.21071723, -0.08233014, -0.008712106, -0.13521363, 0.26895282, 0.042925976, 0.088277645, 0.3155955, 0.008960576, 0.3022748]
24, [-0.04947944, -0.16206864, 0.01852895, -0.08504047, 0.16020258, -0.06250981, -0.1550074, -0.07769491, 0.19287941, 0.011687231, -0.02355247, 0.21715495, -0.023625713, 0.031256586, -0.07623495, -0.038102783, -0.22615847, 0.0023037347, -0.031690575, -0.22780558]
25, [-0.08878551, -0.038881503, 0.009367052, -0.0007943854, -0.0006654387, 0.052962393, -0.02916982, 0.008113177, 0.15233278, 0.25401568, -0.07048479, -0.07845873, 0.23652634, -0.28777894, -0.36151367, -0.12262717, -0.051410515, -0.09230415, -0.051820993, 0.092357434]
26, [-0.06981532, -0.15851934, -0.09542128, -0.13497108, 0.004599329, 0.044203438, -0.21690476, 0.13520998, 0.055256713, 0.07398241, -0.035051573, 0.04512421, -0.07604264, -0.17617935, -0.27004144, -0.011925897, -0.12522097, -0.030776663, 0.009681618, -0.24988447]
27, [0.14342734, -0.0508965, -0.00926561, -0.21725145, 0.12688269, 0.09869656, -0.13672727, 0.010062575, 0.13779466, 0.20245846, -0.1156134, -0.07859336, 0.1476088, -0.12381121, 0.0018641523, -0.03163055, -0.011085262, -0.13032162, -0.049544636, -0.22705513]
28, [-0.011555325, 0.17365076, 0.025746685, 0.041532397, -0.08331022, 0.08544369, 0.12582867, 0.0070123645, -0.112082124, -0.25940317, -0.007863585, -0.1447262, 0.10745206, 0.2105645, 0.23161498, -0.00945109, 0.12742692, 0.078911185, -0.0009883733, 0.2439174]
29, [-0.19455108, -0.036370162, -0.04389608, 0.27719316, -0.19086204, -0.06830365, 0.13174964, 0.04604435, -0.0036817288, -0.05999215, 0.036450505, -0.002140314, 0.036804296, 0.10884402, 0.48936823, 0.098531015, 0.08092531, 0.113112554, 0.120364234, 0.10391628]
